Filename,Best_template,top1,top2,top3,top4,top5,cost
7_YAaLR,20_YAaLR,0.5052083333333334,0.6354166666666666,0.6979166666666666,0.7239583333333334,0.75,8.499554561243665
2023-01-18-01,2022-08-02-01,0.6222222222222222,0.7222222222222222,0.7555555555555555,0.7888888888888889,0.8,4.754684681963537
20230506-15-01-45,20230510-13-25-46,0.5757575757575758,0.7676767676767676,0.8484848484848485,0.8787878787878788,0.8787878787878788,3.428149738294613
2022-04-26-w00-NP1,2022-02-22-w04-NP1,0.8222222222222222,0.9222222222222224,0.95,0.9666666666666668,0.9833333333333332,4.854772507735513
55_YAaDV,76_YAaDV,0.4583333333333333,0.5677083333333334,0.625,0.671875,0.6979166666666666,7.759041285384637
9,8,0.72,0.824,0.888,0.896,0.904,4.118373665460196
20190924_02,20191104_10,0.449438202247191,0.601123595505618,0.6853932584269663,0.7191011235955056,0.7584269662921348,9.57867868571168
2022-07-20-01,2022-08-02-01,0.5257731958762887,0.6185567010309279,0.711340206185567,0.7628865979381443,0.7731958762886598,5.966382650690325
20221106-21-23-19,20221215-20-02-49,0.4070796460176991,0.5575221238938053,0.5929203539823009,0.6371681415929203,0.6460176991150443,4.172276496495023
20190924_03,20190929_02,0.2765957446808511,0.3882978723404255,0.4627659574468085,0.5106382978723404,0.5478723404255319,7.731893076783755
2023-01-16-01,2022-08-02-01,0.611764705882353,0.6705882352941176,0.6941176470588235,0.7411764705882353,0.7647058823529411,5.933902682035828
8,9,0.7203389830508474,0.864406779661017,0.9067796610169492,0.9067796610169492,0.9152542372881356,3.9172722678335856
2023-01-16-15,2022-08-02-01,0.5384615384615384,0.7032967032967034,0.7472527472527473,0.7802197802197802,0.7802197802197802,6.346914867212327
2022-04-26-w01-NP1,2022-02-12-w00-NP1,0.6944444444444444,0.7944444444444444,0.8777777777777778,0.8944444444444445,0.9055555555555556,5.004284682149462
20190928_03,20190928_11,0.5,0.6309523809523809,0.7023809523809523,0.7261904761904762,0.75,7.069195408644229
20190928_01,20190925_01,0.4418604651162791,0.5465116279069767,0.6511627906976745,0.686046511627907,0.7325581395348837,7.588867837983401
20230904-14-30-52,20230510-15-49-47,0.5251798561151079,0.6258992805755396,0.6546762589928058,0.6618705035971223,0.6690647482014388,2.8045492941490364
20230322-21-41-10,20230322-22-43-03,0.6132075471698113,0.8113207547169812,0.8490566037735849,0.8867924528301887,0.8962264150943396,4.384080176200492
20190924_01,20190925_01,0.4806629834254143,0.6077348066298343,0.6574585635359116,0.7292817679558011,0.7403314917127072,6.582462032381155
20231013-13-28-0,20231013-9-30-0,0.2857142857142857,0.3636363636363636,0.4155844155844156,0.5064935064935064,0.525974025974026,8.875207082051855
70_YAaLR,7_YAaLR,0.4715025906735751,0.6683937823834197,0.689119170984456,0.7409326424870466,0.7564766839378239,8.593981462045866
2022-01-22-w04-NP1,2022-02-11-w03-NP1,0.8058823529411765,0.8941176470588236,0.923529411764706,0.9294117647058824,0.9294117647058824,4.147255917037659
20230918-9-54-0,20230918-17-21-0,0.26,0.3466666666666667,0.42,0.4466666666666666,0.4666666666666667,9.526488910775614
